controller_frequency,planner_patience,controller_patience,conservative_reset_dist,acc_lim_theta,acc_lim_trans,acc_lim_x,forward_point_distance,goal_distance_bias,max_scaling_factor,max_vel_theta,max_vel_trans,max_vel_x,min_vel_theta,min_vel_trans,min_vel_x,occdist_scale,oscillation_reset_angle,path_distance_bias,scaling_speed,sim_granularity,sim_time,stop_time_buffer,theta_stopped_vel,trans_stopped_vel,vth_samples,vx_samples,vy_samples,publish_frequency,resolution,transform_tolerance,update_frequency,cost_scaling_factor,inflation_radius,Planner_failed,Recovery_executed,Positional_error,Traveled_distance,Mission_time,Obstacle_distance,Energy,Task_success_rate
6.05,3.67,3.5,3.47,1.81,0.45,2.4,0.35,18.51,0.47,0.74,0.5,0.48,2.5,0.11,-0.21,0.3,0.15,10.39,0.23,0.02,2.55,0.15,0.11,0.06,20,9,8,4.36,0.1,0.46,4.63,14.99,0.79,2,1,0.190430722749921,17.75,108.09,0.4,81.36,1
3.98,4.88,4.93,4.29,2.45,0.4,1.47,0.52,26.68,0.47,1.32,0.32,0.7,2.8,0.13,-0.19,0.42,0.41,35.5,0.21,0.03,0.77,0.63,0.05,0.05,25,4,1,3.96,0.11,0.27,5.55,12.46,0.56,20,7,0.17544001628656,26.31,233.2,0.4,181.56,0.8
4.56,3.66,5.21,2.4,3.86,0.2,3.04,0.23,21.44,0.35,1.3,0.33,0.74,2.04,0.19,-0.13,0.13,0.25,43.71,0.23,0.02,2.09,0.13,0.13,0.08,27,9,12,4.6,0.03,0.51,2.56,10.16,0.91,1,0,0.182166317263064,14.38,74.81,0.4,56.4,1
4.86,3.52,6.53,4.59,1.93,0.24,4.16,0.45,14.15,0.41,1.81,0.48,0.74,2.52,0.18,-0.21,0.33,0.28,33.14,0.33,0.03,1.8,0.86,0.08,0.05,23,6,12,1.58,0.11,0.54,4.39,17.88,0.87,182,12,0.598782793321137,10.99,119.62,1.17,53.36,0
4.21,4.83,6.02,4.94,2.22,0.23,2.2,0.56,16.65,0.21,1.71,0.51,0.7,2.02,0.11,-0.14,0.47,0.4,10.5,0.22,0.03,1.53,1.42,0.1,0.06,11,5,0,5.63,0.13,0.21,2.5,2.76,0.82,31,9,2.28170190106381,24.45,243.82,0.84,168.24,0.4
3.19,5.26,4.94,4.13,3.51,0.4,2.21,0.25,23.66,0.46,1.7,0.7,0.52,1.93,0.1,-0.19,0.18,0.41,37.78,0.24,0.02,0.53,0.37,0.08,0.07,24,7,0,1.76,0.1,1.81,3.4,14.43,0.79,41,7,0.153634124614936,17.61,157.16,0.7,89.92,0.6
3.58,5.58,4.71,4.67,2.53,0.28,3.7,0.4,27.77,0.24,1.42,0.51,0.49,2.08,0.12,-0.02,0.3,0.19,14.47,0.25,0.02,0.54,1.39,0.07,0.15,19,7,3,3.7,0.09,0.6,5.15,12.21,0.99,22,2,0.179625514381967,12.78,63.75,0.62,38.76,0.8
6.76,3.45,4.02,2.02,3.49,0.38,3.91,0.6,15.52,0.22,1.06,0.4,0.31,1.67,0.13,0,0.38,0.36,15.33,0.33,0.04,2.53,0.39,0.05,0.08,23,6,7,3.97,0.12,1.55,1.63,9.17,0.7,63,4,0.154540830204889,12.73,86.6,0.78,56.08,0.8
3.99,3.09,5.09,2.23,2.23,0.29,2.51,0.56,34.3,0.2,0.89,0.51,0.49,2.64,0.12,-0.16,0.27,0.38,33.93,0.16,0.02,3.01,0.8,0.09,0.12,16,7,2,1.75,0.04,0.74,2.35,12.57,1.48,3,0,0.207830915587329,14.43,65.41,0.4,47.36,1
5.75,3.02,3.62,1.74,3.04,0.25,4.43,0.28,22.03,0.27,1.19,0.68,0.41,2.45,0.15,-0.14,0.26,0.13,14.71,0.23,0.02,1.24,0.4,0.06,0.09,14,5,9,2.75,0.13,1.56,5.54,4.79,0.71,89,4,0.121449674184251,18.93,123.01,0.41,81.56,1
5.85,5.74,6.94,4.98,4.66,0.16,1.35,0.54,27.6,0.39,1.02,0.64,0.41,1.62,0.14,-0.04,0.24,0.17,11.13,0.2,0.02,1.61,1.18,0.09,0.11,19,6,15,1.55,0.11,0.84,3.69,2.73,0.6,1,0,0.176990655157698,14.42,87.88,0.41,65.28,1
3.36,4.32,3.56,1.94,3.39,0.23,4.02,0.44,28.87,0.17,1.05,0.64,0.49,2.55,0.15,-0.25,0.09,0.21,18.33,0.24,0.02,0.87,0.24,0.11,0.06,10,3,9,5.25,0.02,0.22,5.95,10.71,1.4,16,2,0.100251472291129,14.96,55.7,0.58,34.72,0.8
5.65,5.28,6.59,4.56,5,0.28,4.68,0.34,31.18,0.33,1.69,0.66,0.58,2.99,0.1,-0.21,0.12,0.24,23.65,0.22,0.03,2.9,1.09,0.12,0.12,15,7,2,1.39,0.11,1.31,1.38,18.96,1.32,52,6,0.538642981281839,26.04,160.69,0.65,116.48,0.6
3.73,3.17,5.15,1.75,4.45,0.19,3.13,0.45,39.96,0.45,0.54,0.32,0.51,1.91,0.19,-0.28,0.07,0.48,15.83,0.17,0.04,1.93,0.2,0.13,0.07,26,8,14,5.84,0.09,1,3.99,2.43,0.56,72,6,0.192734025647093,9.18,74.41,0.98,33.4,0.4
5.3,3.04,6.96,1.86,4.49,0.44,3.84,0.61,25.58,0.38,1.02,0.48,0.48,2.02,0.16,-0.14,0.17,0.36,41.07,0.15,0.04,1.43,1.37,0.12,0.06,23,7,15,2.73,0.1,1.63,4.6,16.87,1.31,41,2,0.177641473975776,12.19,63.39,0.86,36.32,0.8
5.46,4.12,3.57,3.36,4.4,0.15,1.37,0.64,21.04,0.25,0.7,0.48,0.42,1.68,0.13,-0.23,0.32,0.23,48.54,0.24,0.02,1.07,0.55,0.09,0.07,30,8,3,4.51,0.09,0.52,3.9,17.1,0.83,0,0,0.196900978253394,16.54,90.16,0.4,67.08,1
6.29,3.09,5.98,4.27,2.8,0.17,1.74,0.72,33.08,0.38,0.69,0.44,0.32,2.74,0.12,-0.07,0.34,0.24,37.61,0.22,0.03,1.93,0.98,0.09,0.05,27,3,14,4.78,0.05,0.43,1.14,3.42,1.41,0,0,0.192119246230125,14.42,81.07,0.4,60.44,1
5.84,4.59,3.37,4.63,2.48,0.26,2.5,0.41,12.24,0.13,0.72,0.38,0.31,2.93,0.14,-0.1,0.1,0.11,32.72,0.22,0.02,3.33,0.31,0.06,0.08,25,10,3,4.27,0.07,0.86,1.7,18.99,1.2,48,3,0.207601060285677,12.14,77.89,0.86,50,0.8
6.86,3.69,6.79,3.7,4.18,0.24,4.62,0.23,11.83,0.38,0.52,0.34,0.59,1.82,0.1,-0.07,0.25,0.11,41.58,0.2,0.02,1.84,0.31,0.11,0.05,25,8,13,2.22,0.08,0.21,3.93,16.88,1.49,153,6,0.214317404698364,7.13,80.26,1.26,40.08,0.4
4.39,6.64,5.07,3.45,1.58,0.21,4.82,0.68,5.57,0.21,1.48,0.64,0.3,2.3,0.16,-0.14,0.24,0.4,12.82,0.27,0.03,2.79,0.87,0.08,0.06,29,4,13,3.47,0.1,1.69,3.82,6.61,0.41,52,3,0.144817663342299,13.4,79.13,0.85,46.68,0.8
6.9,3.23,3.98,1.03,2.83,0.45,1.25,0.32,31.1,0.3,1.71,0.34,0.62,2.28,0.11,-0.19,0.38,0.36,11.17,0.31,0.02,3.2,0.65,0.13,0.09,26,8,2,4.82,0.05,1.44,3.2,7.94,0.57,11,4,0.192530504783196,16.81,133.97,0.86,101.6,0.8
3.71,6.11,3.66,4.14,1.69,0.48,1.77,0.72,30.07,0.44,1.37,0.73,0.49,2.5,0.19,-0.08,0.38,0.38,45.32,0.16,0.02,2.83,0.94,0.15,0.07,14,5,7,2.22,0.11,1.09,4.06,1.97,0.66,0,0,0.130561491152338,14.42,67.03,0.4,48.08,1
6.39,4.15,3.85,4.1,1.73,0.24,4.31,0.71,18.86,0.24,1.36,0.71,0.64,1.56,0.14,-0.09,0.43,0.15,36.56,0.15,0.03,2.01,0.5,0.14,0.13,19,6,14,4.84,0.1,1.63,1.61,2.2,1.02,88,4,0.175767559654583,13.69,85.2,0.84,50.72,0.8
6.58,3.55,6.92,3.42,3.63,0.23,4.35,0.48,9.29,0.12,1.91,0.44,0.38,1.57,0.18,-0.25,0.18,0.26,37.91,0.16,0.02,1.58,1.34,0.05,0.12,10,8,0,2.14,0.11,1.28,5.54,13.15,0.89,102,6,0.198797336928267,17.52,113.89,1,72.6,0.6
6.65,5.11,6.45,1.82,2.65,0.41,2.14,0.26,33.1,0.13,0.99,0.5,0.51,2.9,0.19,-0.18,0.05,0.23,21.43,0.25,0.03,1.19,1.41,0.09,0.05,12,10,5,2.27,0.04,0.91,3.23,1.72,0.77,2,0,0.200365226273061,14.43,48.45,0.55,32.96,1
4.12,3.76,6.51,4.09,4.02,0.35,3.98,0.49,18.89,0.48,1.48,0.4,0.61,2.04,0.1,-0.02,0.3,0.43,40.54,0.32,0.02,0.62,0.19,0.09,0.13,28,7,10,4.59,0.14,0.38,4.62,10.73,1.49,93,6,0.262496564615889,7.47,73.96,0.8,32,0.4
4.05,3.66,4.39,4.21,2.94,0.13,4.34,0.23,26.44,0.4,1.92,0.63,0.63,2.62,0.19,-0.27,0.43,0.12,15.19,0.24,0.03,3,1.32,0.09,0.06,27,4,10,1.66,0.05,1.16,5.21,3.48,0.61,54,10,0.16259184761338,11.79,128.64,0.51,58.64,0.2
3.82,5.15,5.22,1.67,5.02,0.24,2.13,0.51,7.54,0.14,1.97,0.37,0.33,2.15,0.13,-0.13,0.36,0.32,47.27,0.17,0.02,3.21,0.64,0.11,0.1,26,9,10,3.72,0.06,0.29,1.66,18.47,1.11,32,12,0.21196508523105,37.9,385.2,0.69,272.04,0.2
3.93,5.33,5.63,4.69,3.56,0.3,1.12,0.65,30.7,0.31,0.65,0.5,0.58,2.15,0.11,-0.17,0.12,0.38,15.89,0.24,0.04,1.95,0.85,0.06,0.08,28,9,6,4.63,0.09,1.31,1.91,3.85,1,0,0,0.191901058971439,14.41,83.58,0.4,60.72,1
3.37,6.88,4.82,4.43,4.61,0.13,4.43,0.58,12.81,0.21,1.53,0.5,0.46,1.78,0.14,-0.1,0.29,0.15,35.72,0.2,0.04,3.02,1.33,0.09,0.13,17,6,13,4.92,0.06,1.19,2.07,11.74,0.54,21,2,0.164401239762157,13.55,77.36,0.72,50.72,0.8
3.19,6.8,3.9,4.28,4.93,0.48,4.6,0.44,28.05,0.28,1.18,0.36,0.5,2.31,0.15,-0.29,0.43,0.29,44.09,0.3,0.04,0.75,0.61,0.15,0.14,10,8,8,1.58,0.14,1.1,2.93,9.81,0.77,21,9,0.130282636596407,17.4,217.84,0.86,121.76,0.2
4.17,6.33,5.33,1.36,1.57,0.16,2.19,0.39,16.44,0.38,1.16,0.69,0.68,1.58,0.16,-0.03,0.43,0.22,10.75,0.27,0.04,2.7,1.26,0.14,0.1,16,10,9,4.86,0.07,0.34,2.68,13.43,0.76,0,0,0.210172822340184,14.39,60.56,0.66,42.64,1
3.53,6.57,6.39,3.47,3.99,0.49,4.32,0.48,36.66,0.22,1.14,0.6,0.68,1.86,0.18,-0.23,0.33,0.26,17.96,0.19,0.03,0.93,0.26,0.08,0.11,18,8,7,1.42,0.13,0.55,3.53,5.28,0.94,63,4,0.125808292533974,14.86,86.57,1.07,46.04,0.6
6.55,6.01,3.18,2.77,5.05,0.17,2.89,0.24,29.55,0.46,1.21,0.73,0.66,1.53,0.17,-0.14,0.19,0.47,29.71,0.17,0.04,0.67,1.34,0.14,0.1,10,10,11,3.84,0.12,0.3,2.71,12.56,1.38,103,8,0.275481611965557,6.72,54.18,1.09,20.76,0.2
6.67,5.88,6.02,3.68,2.58,0.2,1.33,0.37,18.53,0.22,0.87,0.46,0.52,2.11,0.15,-0.28,0.22,0.33,23.19,0.2,0.02,0.61,0.23,0.09,0.07,25,6,5,1.97,0.05,1.72,2.55,10.76,0.92,4,2,0.159494932876108,20.64,125.25,0.4,96.76,0.8
4.5,5.37,5.55,4.44,1.75,0.49,2.03,0.5,26.23,0.18,0.57,0.5,0.68,2.58,0.19,-0.07,0.11,0.48,12.12,0.28,0.02,0.87,0.84,0.07,0.12,19,7,3,2.03,0.02,0.36,3.15,11.33,0.62,0,0,0.136561904263195,14.43,50.22,0.54,35.24,1
6.49,4.82,6.34,4.28,2.05,0.14,1.71,0.66,7.76,0.32,0.54,0.75,0.46,2.29,0.18,-0.12,0.4,0.23,33.07,0.17,0.02,1.55,0.95,0.11,0.12,11,4,4,4.02,0.1,0.95,2.57,3.33,1.15,46,2,0.170579920161136,12.34,72.3,0.8,46.04,0.8
4.35,3.21,3.46,4.98,2.72,0.37,1.59,0.4,39.26,0.28,0.56,0.41,0.34,2.58,0.16,-0.2,0.46,0.24,34.95,0.18,0.02,1.27,1.12,0.11,0.13,17,4,11,4.31,0.08,1.01,2.73,18.27,0.49,38,4,0.183904041121811,23.16,130.63,0.72,92.56,0.8
3.92,3.09,3.24,4.54,1.73,0.46,2.66,0.63,20.42,0.47,1.44,0.45,0.5,1.53,0.12,-0.14,0.32,0.16,13.95,0.18,0.04,0.56,0.32,0.14,0.05,24,6,12,4.06,0.03,1.64,3.34,18.9,0.32,31,8,0.175598987824668,20.63,172.07,0.91,121.12,0.6
4.9,3.69,3.36,3.88,3.65,0.15,1.61,0.43,37.3,0.19,0.84,0.67,0.54,2.57,0.14,-0.19,0.18,0.28,12.11,0.21,0.03,0.54,1.34,0.09,0.05,30,8,1,1.28,0.06,1.97,2.99,16.98,1.12,1,0,0.190741556831585,16.21,75.92,0.4,56.56,1
4.41,6.23,3.38,3.23,3.16,0.49,1.39,0.46,12.82,0.12,0.97,0.71,0.59,1.59,0.13,-0.27,0.31,0.46,46.82,0.31,0.03,1.96,0.53,0.1,0.1,26,9,12,3.3,0.07,0.48,4.48,2.37,1.02,53,16,1.40879452313264,19.65,324.82,0.4,193.56,0
5.19,5.55,4.69,2.62,3.91,0.14,3.14,0.51,10.6,0.46,1.11,0.37,0.73,2.72,0.19,0,0.24,0.39,21.63,0.18,0.04,2.44,1.18,0.06,0.09,13,7,1,1.77,0.09,1.05,2.99,2.83,1.25,83,4,0.182295232016718,13.92,115.15,0.81,72.08,0.8
5.31,6.66,5.96,1.14,3.54,0.15,4.97,0.28,20.28,0.27,1.95,0.72,0.51,2.12,0.11,-0.15,0.44,0.12,43.12,0.34,0.02,2.66,1.06,0.12,0.05,17,5,5,3.96,0.03,0.94,4.76,12.06,1.09,0,2,0.175258860517052,20.21,113.76,0.4,88.28,1
5.58,5.41,6.87,4.23,3.83,0.16,4.2,0.37,13.45,0.14,1.87,0.58,0.34,2.2,0.1,-0.16,0.17,0.4,34.92,0.31,0.03,2.15,0.16,0.08,0.13,14,4,5,4.56,0.13,1.96,1,18.35,0.61,19,6,0.28417596604276,25.7,180.07,0.68,138.24,1
6.6,3.87,6.25,3.28,4.6,0.14,1.79,0.57,9.25,0.16,1.27,0.74,0.74,1.63,0.17,-0.27,0.15,0.16,48.19,0.23,0.03,3.43,0.72,0.15,0.12,22,3,14,1.88,0.11,1.61,1.83,4.78,0.34,228,10,1.20539042158727,17.31,125.69,1.33,64.64,0
4.21,3.16,3.58,3.13,2.01,0.44,4.66,0.39,36.61,0.45,1.27,0.58,0.5,2.6,0.14,-0.04,0.34,0.32,35.13,0.16,0.04,1.49,0.7,0.1,0.09,16,5,11,2.36,0.04,0.76,1.56,15.39,0.45,41,4,0.184475827879454,9.89,55.04,1.14,28.12,0.6
6.99,3.17,5.54,2.39,2.87,0.25,2.59,0.56,27.31,0.38,0.63,0.36,0.65,1.72,0.12,-0.22,0.43,0.22,42.45,0.21,0.03,1.81,0.39,0.07,0.07,20,5,14,4.18,0.1,1.5,4.63,14.4,1.3,88,5,0.185189236589078,13.73,109.42,0.8,68.64,0.6
4.77,5.55,4.65,2.55,5.16,0.29,1.21,0.58,8.88,0.43,1.06,0.34,0.64,2.23,0.12,-0.03,0.39,0.45,20.48,0.29,0.02,1.23,0.36,0.09,0.1,27,9,11,4.28,0.08,1.11,3.57,11.81,1.29,27,2,0.201352589062419,12.39,82.21,0.78,54.68,0.8
6.75,5.76,4.97,3.5,3.49,0.45,4.15,0.7,28,0.46,1.05,0.53,0.62,2.33,0.17,-0.24,0.33,0.44,13.06,0.22,0.03,2.82,0.75,0.07,0.08,15,6,3,5.48,0.07,0.53,4.38,14.58,1.2,76,4,0.183752057955456,14.14,76.63,1.05,46.04,0.6
4.85,5.44,5.87,1.65,2.46,0.21,4.36,0.71,18.03,0.2,1.01,0.55,0.74,2.34,0.13,-0.12,0.08,0.24,16.21,0.22,0.02,3.06,0.74,0.1,0.07,18,6,6,2.02,0.13,0.56,3.34,6.08,1,33,2,0.234430817533795,12.55,66.33,0.7,40.72,0.8
3.4,5.42,4.05,4.78,3.36,0.3,2.96,0.63,33.35,0.38,0.99,0.38,0.6,2.47,0.17,-0.13,0.2,0.42,32.99,0.27,0.04,1.33,1.21,0.07,0.08,11,7,9,3.2,0.02,0.77,1.67,10.67,0.51,0,0,0.179380071066175,14.38,67.32,0.4,48.8,1
4.29,3.83,4.71,2.61,2.17,0.27,4.8,0.57,25.86,0.25,1.13,0.73,0.64,1.81,0.16,-0.06,0.1,0.18,39.77,0.29,0.02,2.21,1.16,0.09,0.09,19,3,8,3.68,0.11,1.69,3.32,13.09,0.56,25,2,0.116994941965213,12.34,55.85,0.81,33.4,0.8
6.55,6.26,4.8,3.09,4.37,0.26,3.87,0.32,6.99,0.16,1.08,0.64,0.5,2.17,0.15,-0.18,0.11,0.32,48.35,0.17,0.02,1.95,1.19,0.13,0.11,26,4,12,3.16,0.1,1.61,3.32,7.98,1.18,150,13,0.500267991562146,24.2,192.33,0.99,126.44,0
3.17,6.32,4.72,2.62,3.59,0.43,1.34,0.41,12.08,0.24,1.09,0.74,0.5,2.51,0.11,-0.17,0.19,0.32,42.04,0.21,0.03,2.1,1.23,0.09,0.06,22,4,3,1.74,0.03,0.44,2.84,16.47,1.05,15,3,0.205385288202024,16.98,151.62,0.7,109.8,0.8
3.02,3.24,6.3,2.83,4.44,0.23,4.23,0.64,9.52,0.14,0.92,0.53,0.49,2.46,0.17,-0.23,0.05,0.46,34.39,0.26,0.04,3.18,1.26,0.1,0.14,12,3,0,3.95,0.12,1.52,4.92,15.7,0.77,97,12,1.32269429127016,19.82,170.46,0.4,96.52,0
4.84,6.17,6.6,2.66,1.83,0.37,2.11,0.7,10.36,0.49,0.55,0.65,0.3,2.5,0.18,-0.08,0.49,0.13,39.83,0.28,0.02,0.6,1.24,0.1,0.08,23,5,7,5.61,0.14,0.55,1.98,15.07,0.82,39,2,0.260347981391143,12.41,78.07,0.87,48.28,0.8
5.34,5.42,3.1,3.31,3.9,0.44,3.46,0.71,30.59,0.39,1.19,0.44,0.56,1.55,0.13,-0.07,0.13,0.24,25.43,0.2,0.03,2.1,1.43,0.14,0.07,23,9,8,5.46,0.1,0.62,3.31,9.97,0.38,21,2,0.164008991719901,13.28,68.07,0.58,46.04,0.8
6.89,5.01,5.34,2.26,4.84,0.32,2.12,0.3,33.81,0.13,0.69,0.4,0.49,2.78,0.12,-0.03,0.29,0.49,43.52,0.2,0.02,2.08,1.29,0.07,0.07,20,9,0,3.79,0.1,1.99,3.13,10.55,1.13,43,2,0.177300236619723,12.45,68.11,0.93,43.36,0.8
6.22,6.7,6.18,3.77,4.56,0.42,3,0.41,10.18,0.44,1.64,0.54,0.7,2.69,0.16,-0.12,0.12,0.17,16.48,0.21,0.02,1.15,0.62,0.09,0.08,30,7,9,1.21,0.1,0.81,2.47,19.34,1.17,43,2,0.177405816700844,12.23,65.29,0.87,40.08,0.8
3.62,6.01,6.55,4.85,3.18,0.13,2.48,0.35,32.04,0.19,1.63,0.51,0.56,1.84,0.13,-0.05,0.42,0.18,36.75,0.16,0.02,3.5,1.02,0.1,0.12,20,8,10,3.66,0.06,0.65,3.11,16.84,1.37,53,3,0.190997876835425,12.23,82.05,0.88,47.36,0.8
5.65,3.4,4.26,4.69,3.97,0.28,1.11,0.43,26.26,0.42,1.88,0.69,0.4,1.6,0.19,-0.25,0.19,0.26,31.02,0.33,0.03,0.84,1.3,0.15,0.06,20,9,12,1.49,0.11,1.34,5.95,18.43,0.84,121,8,0.168574902671022,8.13,81.54,1.19,38.08,0.2
4.44,5.88,3.02,1.73,1.8,0.46,1.36,0.72,17.31,0.28,1.98,0.53,0.34,1.85,0.12,-0.08,0.44,0.45,11.78,0.22,0.04,0.98,0.91,0.07,0.1,21,10,7,4.24,0.1,1.4,1.91,12.58,0.47,0,0,0.168425831294171,14.41,77.43,0.41,56.32,1
4.15,3.04,6.08,4.8,3.14,0.44,3.25,0.58,19.96,0.25,1.49,0.31,0.58,2.13,0.2,-0.22,0.28,0.13,10.42,0.23,0.02,1.44,1.44,0.08,0.08,19,8,10,5.38,0.11,0.4,2.57,2.44,0.89,30,4,0.147002435205978,19.44,136.32,0.4,93.88,0.8
5.16,6.1,6.83,4.76,4.62,0.3,4.69,0.32,14.4,0.12,0.82,0.54,0.67,2.17,0.15,-0.23,0.33,0.33,36.48,0.22,0.04,2.32,0.49,0.06,0.05,26,9,11,4.35,0.11,1.54,1.1,2.29,0.81,78,14,0.958013054862145,25.67,289.09,0.68,188.24,0
4.24,3.79,3.28,2.56,2.77,0.33,3.81,0.33,39.69,0.28,0.6,0.66,0.71,2.42,0.13,-0.27,0.43,0.5,35.09,0.27,0.02,1.35,0.23,0.09,0.13,14,10,13,4.66,0.08,1.11,3.42,17.81,0.3,0,0,0.179733483388784,14.41,50.11,0.41,34.64,1
3.37,6.93,5.57,3.6,4.76,0.18,2.22,0.41,37.52,0.38,1.6,0.66,0.63,1.95,0.13,-0.14,0.28,0.37,13.67,0.17,0.04,3.23,0.53,0.1,0.05,25,7,0,2.14,0.05,1.08,5.64,8.42,0.84,2,3,0.178912916796845,16.7,110.81,0.4,84.28,0.8
4.61,3.43,5.28,2.26,3.52,0.11,2.34,0.66,20.15,0.29,1.48,0.42,0.59,1.75,0.2,-0.13,0.32,0.42,13.51,0.31,0.02,0.65,1.45,0.11,0.09,29,5,1,3.44,0.1,0.9,4.55,12.61,1.44,31,2,0.170054284313816,12.3,61.18,0.88,36.72,0.8
6.92,3.49,3.24,2.94,1.81,0.3,3.35,0.63,33.3,0.31,1.7,0.5,0.56,2.96,0.14,-0.11,0.27,0.13,17.66,0.29,0.03,2.18,0.86,0.1,0.06,21,3,4,3.63,0.11,0.88,2.41,19.38,0.54,0,0,0.152642062427898,14.47,80.77,0.61,56.64,1
3.15,6.63,6.56,4.47,4.38,0.41,3.02,0.39,17.31,0.39,1.55,0.68,0.58,1.7,0.11,-0.09,0.43,0.47,31.35,0.23,0.03,1.08,0.89,0.06,0.06,23,8,4,4.31,0.1,0.74,1.9,10.12,1.35,74,5,0.161549264800698,10.67,86.36,1.03,40.72,0.6
6.03,6.87,3.72,3.69,5.03,0.47,2.06,0.54,7.7,0.12,0.55,0.59,0.53,2.31,0.13,-0.15,0.21,0.28,11.75,0.31,0.03,1.57,1.36,0.14,0.09,13,5,12,2.59,0.06,0.26,1.14,7.44,0.93,12,2,0.164912463857153,19.18,108.78,0.4,80.8,1
4.58,6.8,4.01,4.12,5.12,0.24,1.01,0.62,30.26,0.41,1.12,0.37,0.73,1.58,0.12,-0.19,0.49,0.24,24.06,0.2,0.04,2.17,0.91,0.13,0.08,24,9,0,4.12,0.1,0.3,3.02,1.38,1.46,47,15,3.48204012337599,30.68,342.43,0.4,240.04,0.2
6.65,4.78,6.42,1.83,4.89,0.43,4.61,0.27,33.04,0.13,1.07,0.66,0.68,1.84,0.13,-0.04,0.22,0.35,34.66,0.29,0.03,2.29,1.19,0.07,0.12,29,9,9,4.77,0.15,0.86,4.26,7.27,0.68,140,6,0.148721889468137,9.74,68.7,0.8,30.76,0.6
3.58,4.54,4.31,3.84,3.58,0.39,2.47,0.4,33.19,0.23,1.49,0.3,0.6,1.69,0.14,-0.27,0.17,0.14,22.37,0.35,0.02,0.85,1.01,0.13,0.08,18,8,14,3.48,0.05,0.46,3.65,10.53,1.3,0,0,0.16376455067602,14.46,70.56,0.4,50.92,1
6.69,6.76,6.88,3.61,5.02,0.18,2.23,0.66,28.91,0.49,1.25,0.71,0.42,2.53,0.2,-0.17,0.17,0.36,16.67,0.31,0.03,0.65,0.88,0.15,0.15,24,5,6,4.75,0.04,1.85,4.62,16.65,0.81,3,0,0.171897743588978,14.49,55.94,0.4,40,1
5.16,6.64,5.41,1.18,4.96,0.36,1.53,0.51,35.08,0.38,1.8,0.32,0.56,2.38,0.13,-0.08,0.22,0.19,46.77,0.18,0.03,2.36,0.86,0.06,0.11,21,3,5,4.35,0.09,1.73,5.96,6.31,0.98,66,4,0.157447490076165,9.85,62.74,0.98,32.08,0.6
5.6,6.48,5.45,4.29,4.78,0.29,1.98,0.23,22.21,0.13,0.57,0.63,0.56,1.83,0.15,-0.19,0.48,0.28,19.49,0.31,0.04,2.98,0.19,0.15,0.06,17,4,2,5.17,0.05,0.5,1.84,13.76,1.12,2,2,0.625601305729684,21.07,118.76,0.56,88.6,0.8
4.25,3.19,6.92,3.75,2.82,0.37,4.9,0.3,32.49,0.37,1.3,0.59,0.34,1.92,0.13,-0.2,0.37,0.33,38.39,0.27,0.04,1.64,0.74,0.12,0.13,28,9,3,5.98,0.04,1.11,5.16,7.23,0.89,0,0,0.185911715010379,14.44,61.03,0.59,44.16,1
5.61,6.56,6.07,2.43,3.79,0.35,2.43,0.58,10.84,0.23,1.6,0.65,0.34,2.49,0.19,-0.18,0.48,0.43,23.39,0.23,0.02,2.15,1.44,0.13,0.06,17,8,7,2.03,0.09,1.25,3.01,2.81,0.99,39,2,0.189105277608771,13.05,76.65,0.62,50.52,0.8
6.94,4.52,3.36,3.7,4.25,0.17,3.77,0.66,8.3,0.47,0.62,0.37,0.46,2.37,0.1,-0.19,0.33,0.46,41.62,0.33,0.02,2.28,0.31,0.12,0.14,30,6,2,4.1,0.07,0.92,1.96,1.25,1.3,91,10,4.19703218472585,24.89,201.17,0.98,145.68,0.2
5.43,6.56,5.66,3.03,2.74,0.13,3.39,0.33,17.17,0.2,1.52,0.58,0.39,2.4,0.14,-0.24,0.36,0.14,44.21,0.32,0.04,2.03,0.94,0.1,0.07,24,5,11,3.03,0.05,0.88,2.2,17.52,0.75,0,1,0.180728229843334,18.61,89.63,0.4,65.36,1
4.68,6.9,4.73,2.38,4.53,0.33,1.87,0.49,7.48,0.42,1.21,0.4,0.65,1.62,0.12,-0.16,0.13,0.18,24.75,0.33,0.02,2.94,1.26,0.12,0.07,28,5,5,3.57,0.06,0.23,3,8.01,1.08,60,12,0.610793562595285,34.71,259.91,0.55,193.56,0.2
3.03,4.31,3.37,2.18,4.78,0.48,1.82,0.36,31.04,0.29,1.06,0.72,0.44,2.44,0.13,-0.19,0.2,0.25,48.84,0.15,0.04,2.08,0.94,0.14,0.11,23,7,6,3.8,0.11,1.88,1.8,4.33,0.98,15,3,0.182379283093271,14.62,95.99,0.83,65.96,0.8
3.48,6.9,3.07,2.37,4.45,0.41,3,0.38,30.5,0.16,1.06,0.32,0.35,3,0.14,-0.21,0.14,0.41,26.7,0.24,0.03,2.7,0.92,0.15,0.11,26,3,0,4.14,0.06,1.74,3.17,10.97,0.56,254,23,50.3524360787407,277.86,2436.67,0.4,364.48,0
5.28,5.76,4.45,3.04,2.38,0.11,1.86,0.5,29.79,0.17,1.11,0.42,0.37,2.33,0.15,-0.07,0.1,0.4,45.13,0.21,0.03,1.17,0.73,0.12,0.1,21,3,4,5.9,0.11,1.94,5.92,18.15,0.83,28,2,0.177763836131706,12.3,58.54,0.81,36.04,0.8
